Customer_uniq_id,Region,Order_Date,Expected_Delivery_Date,Delivered_Date,product_name,product_main_category,product_subcategory,product_category_filter,product_category_subfilter,product_unique ID,retail_price,discounted_price,product_rating,Brand,product_specifications,description
8b26b29855ae513b680fe4450bf4b937,North,10-04-2021,13-04-2021,13-04-2021,Speedwav Stainless Steel Car Bumper Guard,Automotive , Accessories & Spare parts , Car Interior & Exterior , Car Exterior ,CDBE8TZ2GHU67PRF,1198,878,5,SPEEDWAV,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Speedwav""}, {""key""=>""Vehicle Model Name"", ""value""=>""Laura""}, {""key""=>""Model Number"", ""value""=>""31768""}, {""key""=>""Vehicle Brand"", ""value""=>""Skoda""}, {""key""=>""Type"", ""value""=>""Bumper""}, {""key""=>""Vehicle Model Year"", ""value""=>""2014""}, {""key""=>""Material"", ""value""=>""Stainless Steel""}, {""key""=>""Finish"", ""value""=>""Matte""}, {""key""=>""Color"", ""value""=>""Black, Silver""}, {""key""=>""Sales Package"", ""value""=>""4 Car Bumper Guard""}, {""key""=>""Pack of"", ""value""=>""4""}]}","Speedwav Stainless Steel Car Bumper Guard (Black, Silver, Pack of 4, Skoda, Laura)
                         Price: Rs. 878
				
			  
 
 Speedwav brings premium quality Bumper Safety Guard With Chrome Finish. It serves dual purpose of protection against scratches as well as adds beauty to your loved machine. Bumper Protector is that essential accessories for your car to avoid day to dau dings, dents and scratches when you accidentally hit the bumper of your car against with any object or in heavy traffic, bumper safety guard saves your car bumper from costly scratch removers and workshop paint jobs that you would have to get done if you have not installed bumper safety guard in you car. 

   

 Features: 

 Drurable 

 Chrome Finish 

 Protects front and rear bumpers 

 Sleek and stylish design with fine chrome line 

 These soft guard will protect your car from scratches while parking 

 Includes pre-fitted premium quality double-sided tape for a quick and easy installation 

   

 Dimensions: 

 Length - 42 cm 

 Width - 4 cm 

 Thickness - 0.7 cm 
 
   

 Package Contents : 

 4 X Speedwav Black With Chrome Finish Bumper Protector - Skoda Laura (2 for Front and 2 for Rear)
  
 
 Speedwav brings premium quality Bumper Safety Guard With Chrome Finish. It serves dual purpose of protection against scratches as well as adds beauty to your loved machine. Bumper Protector is that essential accessories for your car to avoid day to dau dings, dents and scratches when you accidentally hit the bumper of your car against with any object or in heavy traffic, bumper safety guard saves your car bumper from costly scratch removers and workshop paint jobs that you would have to get done if you have not installed bumper safety guard in you car. 

   

 Features: 

 Drurable 

 Chrome Finish 

 Protects front and rear bumpers 

 Sleek and stylish design with fine chrome line 

 These soft guard will protect your car from scratches while parking 

 Includes pre-fitted premium quality double-sided tape for a quick and easy installation 

   

 Dimensions: 

 Length - 42 cm 

 Width - 4 cm 

 Thickness - 0.7 cm 
 
   

 Package Contents : 

 4 X Speedwav Black With Chrome Finish Bumper Protector - Skoda Laura (2 for Front and 2 for Rear)"
3f996356f25ef167fdfa7d3c9061cf58,North,30-12-2020,02-01-2021,02-01-2021,Jojo Book Cover for Prestigio Multipad 7.0 Prime Duo 3G,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Jojo Cases & Covers,ACCE99CUN85W8QHE,590,285,4,JOJO,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Jojo""}, {""key""=>""Shade"", ""value""=>""Smokey Black""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Designed for"", ""value""=>""Prestigio Multipad 7.0 Prime Duo 3G""}, {""key""=>""Model ID"", ""value""=>""Jojo320029""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Weight"", ""value""=>""250 g""}, {""key""=>""Width x Height x Depth"", ""value""=>""12 x 25 x 3 cm""}, {""key""=>""Warranty Summary"", ""value""=>""No Warranty""}, {""key""=>""Sales Package"", ""value""=>""1 Book Cover""}]}","Jojo Book Cover for Prestigio Multipad 7.0 Prime Duo 3G (Smokey Black)
                         Price: Rs. 285
				
			Product Details: The Really Smart Cover makes Tablet do things no other cover can. The Smart Cover doesn't just protect Tablet, it keeps it ready to go whenever you are. Magnetic Locks to lock your tablet when not in use and hence making it totally safe. Ultra Slim & lightweight Design -- only 2.4 mm at thickness and 13.2 gram. Soft high quality outer gives tactile and aesthetic appeal and full protects your latest Tablet whilst the interior adds strength and durability to the case PRODUCT SPECIFICATION - Custom made for the perfect fit - Provides front & back protection for your Tablet & has magnetic locks - Flips back and out of the way like a page in a magazine
Product Details: The Really Smart Cover makes Tablet do things no other cover can. The Smart Cover doesn't just protect Tablet, it keeps it ready to go whenever you are. Magnetic Locks to lock your tablet when not in use and hence making it totally safe. Ultra Slim & lightweight Design -- only 2.4 mm at thickness and 13.2 gram. Soft high quality outer gives tactile and aesthetic appeal and full protects your latest Tablet whilst the interior adds strength and durability to the case PRODUCT SPECIFICATION - Custom made for the perfect fit - Provides front & back protection for your Tablet & has magnetic locks - Flips back and out of the way like a page in a magazine"
29be58f14e83f7869539e9b0ede48560,South,10-04-2021,13-04-2021,13-04-2021,Speedwav Plastic Car Bumper Guard,Automotive , Accessories & Spare parts , Car Interior & Exterior , Car Exterior ,CDBE7YMEHKZDSGCM,560,328,1,SPEEDWAV,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Speedwav""}, {""key""=>""Vehicle Model Name"", ""value""=>""Zen""}, {""key""=>""Model Number"", ""value""=>""SW_BG_28455""}, {""key""=>""Vehicle Brand"", ""value""=>""Maruti""}, {""key""=>""Type"", ""value""=>""Bumper""}, {""key""=>""Vehicle Model Year"", ""value""=>""2014""}, {""key""=>""Material"", ""value""=>""Plastic""}, {""key""=>""Finish"", ""value""=>""Matte""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Sales Package"", ""value""=>""4 Car Bumper Guard""}, {""key""=>""Pack of"", ""value""=>""4""}]}",Buy Speedwav Plastic Car Bumper Guard for Rs.328 online. Speedwav Plastic Car Bumper Guard at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
3ca001386d703756a8c1c26865e1b55f,East ,30-12-2020,02-01-2021,02-01-2021,Jojo Book Cover for Amazon Kindle Fire,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Jojo Cases & Covers,ACCE9YWX8DPNFTF8,590,285,4,JOJO,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Jojo""}, {""key""=>""Shade"", ""value""=>""Baby Pink""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Designed for"", ""value""=>""Amazon Kindle Fire""}, {""key""=>""Model ID"", ""value""=>""Jojo296549""}, {""key""=>""Color"", ""value""=>""Pink""}, {""key""=>""Weight"", ""value""=>""250 g""}, {""key""=>""Width x Height x Depth"", ""value""=>""10 x 20 x 2 cm""}, {""key""=>""Warranty Summary"", ""value""=>""No Warranty""}, {""key""=>""Sales Package"", ""value""=>""1 Tablet Cover""}]}",Buy Jojo Book Cover for Amazon Kindle Fire only for Rs. 285 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!
2dc9f3b7d7d16a0fce5c16aa68fe910d,West,10-04-2021,13-04-2021,13-04-2021,Speedwav Stainless Steel Car Bumper Guard,Automotive , Accessories & Spare parts , Car Interior & Exterior , Car Exterior ,CDBE8Q7N27HQHMPG,1198,878,1,SPEEDWAV,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Speedwav""}, {""key""=>""Vehicle Model Name"", ""value""=>""Touareg""}, {""key""=>""Model Number"", ""value""=>""31793""}, {""key""=>""Type"", ""value""=>""Bumper""}, {""key""=>""Vehicle Brand"", ""value""=>""Volkswagen""}, {""key""=>""Material"", ""value""=>""Stainless Steel""}, {""key""=>""Vehicle Model Year"", ""value""=>""2009""}, {""key""=>""Finish"", ""value""=>""Matte""}, {""key""=>""Color"", ""value""=>""Black, Silver""}, {""key""=>""Sales Package"", ""value""=>""4 Car Bumper Guard""}, {""key""=>""Pack of"", ""value""=>""4""}]}","Speedwav Stainless Steel Car Bumper Guard (Black, Silver, Pack of 4, Volkswagen, Touareg)
                         Price: Rs. 878
				
			  
 
 Speedwav brings premium quality Bumper Safety Guard With Chrome Finish. It serves dual purpose of protection against scratches as well as adds beauty to your loved machine. Bumper Protector is that essential accessories for your car to avoid day to dau dings, dents and scratches when you accidentally hit the bumper of your car against with any object or in heavy traffic, bumper safety guard saves your car bumper from costly scratch removers and workshop paint jobs that you would have to get done if you have not installed bumper safety guard in you car. 

   

 Features: 

 Drurable 

 Chrome Finish 

 Protects front and rear bumpers 

 Sleek and stylish design with fine chrome line 

 These soft guard will protect your car from scratches while parking 

 Includes pre-fitted premium quality double-sided tape for a quick and easy installation 

   

 Dimensions: 

 Length - 42 cm 

 Width - 4 cm 

 Thickness - 0.7 cm 
 
   

 Package Contents : 

 4 X Speedwav Black With Chrome Finish Bumper Protector - Volkswagen Touareg (2 for Front and 2 for Rear)
  
 
 Speedwav brings premium quality Bumper Safety Guard With Chrome Finish. It serves dual purpose of protection against scratches as well as adds beauty to your loved machine. Bumper Protector is that essential accessories for your car to avoid day to dau dings, dents and scratches when you accidentally hit the bumper of your car against with any object or in heavy traffic, bumper safety guard saves your car bumper from costly scratch removers and workshop paint jobs that you would have to get done if you have not installed bumper safety guard in you car. 

   

 Features: 

 Drurable 

 Chrome Finish 

 Protects front and rear bumpers 

 Sleek and stylish design with fine chrome line 

 These soft guard will protect your car from scratches while parking 

 Includes pre-fitted premium quality double-sided tape for a quick and easy installation 

   

 Dimensions: 

 Length - 42 cm 

 Width - 4 cm 

 Thickness - 0.7 cm 
 
   

 Package Contents : 

 4 X Speedwav Black With Chrome Finish Bumper Protector - Volkswagen Touareg (2 for Front and 2 for Rear)"
ca3d1afb18d05a9e70ab7371af02480b,East ,30-12-2020,02-01-2021,02-01-2021,Victor 8 W LED Bulb,Kitchen & Dining , Lighting , Bulbs , Victor Bulbs,BLBEA2D83ZJDBEX4,790,295,3,VICTOR,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Victor""}, {""key""=>""Model Number"", ""value""=>""Basics With Warranty (Pack Of 3)""}, {""key""=>""Shade"", ""value""=>""Warm White""}, {""key""=>""Bulb Shape"", ""value""=>""Spiral Bulb""}, {""key""=>""Material"", ""value""=>""Plastic""}, {""key""=>""Bulb Base"", ""value""=>""B22""}, {""key""=>""Light Color"", ""value""=>""White""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Lumen"", ""value""=>""665""}, {""key""=>""Covered in Warranty"", ""value""=>""6 Months""}, {""key""=>""Power Consumption"", ""value""=>""8 W""}, {""key""=>""Voltage"", ""value""=>""65-295""}, {""key""=>""Energy Saving"", ""value""=>""Yes""}, {""key""=>""Sales Package"", ""value""=>""3 Bulb""}, {""key""=>""Pack of"", ""value""=>""3""}]}","Victor 8 W LED Bulb (White, Pack of 3)
                         Price: Rs. 295
				
			8W LED,White,665 lm, CCT 6500K
8W LED,White,665 lm, CCT 6500K"
3d870d8225eb063ddd6b12c66863d125,West,30-12-2020,02-01-2021,02-01-2021,Vitalwalls Without Frame Canvas Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Vitalwalls Paintings,PTGEE9APWGGDTTMM,1749,1549,4,VITALWALLS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Vitalwalls""}, {""key""=>""Model Number"", ""value""=>""Scenery-335-60cm""}, {""key""=>""Frame Included"", ""value""=>""No""}, {""key""=>""Painting Type"", ""value""=>""Canvas""}, {""key""=>""Model Name"", ""value""=>""Without Frame""}, {""key""=>""Painting Theme"", ""value""=>""Landscape""}, {""key""=>""Weight"", ""value""=>""0.3 kg""}, {""key""=>""Height"", ""value""=>""35 inch""}, {""key""=>""Width"", ""value""=>""24 inch""}, {""key""=>""Sales Package"", ""value""=>""1 Digital Art Print on Premium Canvas""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Vitalwalls Without Frame Canvas Painting (35 inch x 24 inch)
                         Price: Rs. 1,549
				
			Premium Canvas Art Print, Ready to Frame. This Art Print is a Best Seller. This Painting is a exquisite Painting by the Famous Artist. The canvas print is sure to add beauty and aesthetics to your space.This Art print offers beautiful color accuracy on a high-quality canvas that is ready for framing. Giclée (French for “to spray”) is a printing process where millions of ink droplets are sprayed onto the canvas surface creating natural color transitions. Size: 60 cm x 86.5 cm, Best Selling Art Print. High Quality Canvas with Long Lasting Ink. In the Box: Ready To Frame, Digital Colour Correct, Colour Fast Print on Canvas.(Without Frame)
Premium Canvas Art Print, Ready to Frame. This Art Print is a Best Seller. This Painting is a exquisite Painting by the Famous Artist. The canvas print is sure to add beauty and aesthetics to your space.This Art print offers beautiful color accuracy on a high-quality canvas that is ready for framing. Giclée (French for “to spray”) is a printing process where millions of ink droplets are sprayed onto the canvas surface creating natural color transitions. Size: 60 cm x 86.5 cm, Best Selling Art Print. High Quality Canvas with Long Lasting Ink. In the Box: Ready To Frame, Digital Colour Correct, Colour Fast Print on Canvas.(Without Frame)"
1aceaacf020da708fc53d174592ad0a7,West,30-12-2020,02-01-2021,02-01-2021,Tao Communications Acrylic Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Tao Communications Paintings,PTGECWDX3WH37FGC,2800,1800,5,TAO COMMUNICATIONS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Tao Communications""}, {""key""=>""Model Number"", ""value""=>""CX040""}, {""key""=>""Frame Included"", ""value""=>""No""}, {""key""=>""Painting Type"", ""value""=>""Acrylic""}, {""key""=>""Painting Theme"", ""value""=>""Abstract""}, {""key""=>""Wall Mount"", ""value""=>""Yes""}, {""key""=>""Weight"", ""value""=>""0.18 kg""}, {""key""=>""Height"", ""value""=>""15 inch""}, {""key""=>""Width"", ""value""=>""12 inch""}, {""key""=>""Sales Package"", ""value""=>""1 Wall Painting""}, {""key""=>""Pack of"", ""value""=>""1""}, {""key""=>""Other Features"", ""value""=>""Acrylic And Ink On Canvas""}]}","Tao Communications Acrylic Painting (15 inch x 12 inch)
                         Price: Rs. 1,800
				
			Acrylic And Ink On Canvas
Acrylic And Ink On Canvas"
5ccd0b7f7b3a1f4e3ea10c804fd45b77,South,30-12-2020,02-01-2021,02-01-2021,Infiniti 9 W LED Warm White B22 Bulb,Kitchen & Dining , Lighting , Bulbs , Infiniti Bulbs,BLBEDMZYZSSCJUZH,898,898,5,INFINITI,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Infiniti""}, {""key""=>""Rated Life"", ""value""=>""10 Years""}, {""key""=>""Model Number"", ""value""=>""LB39WWACB221""}, {""key""=>""Shade"", ""value""=>""Warm White""}, {""key""=>""Model Name"", ""value""=>""Warm White B22""}, {""key""=>""Other Body and Design Features"", ""value""=>""Aluminium Diecast body for faster cooling, Best in Class LEDs, Longer Life, Break Proof, Shock Resistant, High Voltage cutout""}, {""key""=>""Bulb Shape"", ""value""=>""Round""}, {""key""=>""Material"", ""value""=>""Aluminium, Plastic""}, {""key""=>""Bulb Base"", ""value""=>""B22""}, {""key""=>""Shell Type"", ""value""=>""Diffused""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Light Color"", ""value""=>""White""}, {""key""=>""Lumen Efficacy"", ""value""=>""140 lm/W""}, {""key""=>""Filament"", ""value""=>""LED""}, {""key""=>""Lumen"", ""value""=>""980""}, {""key""=>""Diameter"", ""value""=>""4.13 inch""}, {""key""=>""Weight"", ""value""=>""94 g""}, {""key""=>""Height"", ""value""=>""4.13 inch""}, {""key""=>""Width"", ""value""=>""2.3 inch""}, {""key""=>""Depth"", ""value""=>""2.3 inch""}, {""key""=>""Covered in Warranty"", ""value""=>""LED and driver""}, {""key""=>""Domestic Warranty"", ""value""=>""1 Year""}, {""key""=>""Warranty Summary"", ""value""=>""1 year Replacable warranty against manufacturing defect""}, {""key""=>""Warranty Service Type"", ""value""=>""Customer needs to contact the number mentioned on the box""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Physical Damage""}, {""key""=>""Power Consumption"", ""value""=>""9 W""}, {""key""=>""Voltage"", ""value""=>""85-285 V AC""}, {""key""=>""Other Power Features"", ""value""=>""Maximum Power savings, Shock Resistant, Automatic High Voltage Cutout, Instant Start""}, {""key""=>""Sales Package"", ""value""=>""3 Bulb""}, {""key""=>""Pack of"", ""value""=>""3""}, {""key""=>""Suitable for"", ""value""=>""Indoor Lighting""}, {""key""=>""Shatter Proof"", ""value""=>""Yes""}, {""key""=>""Energy Saving"", ""value""=>""Yes""}]}","Infiniti 9 W LED Warm White B22 Bulb (White, Pack of 3)
                         Price: Rs. 898
				
			Aluminium Diecast body for maximum heat transfer, Gives savings for More than 85% electricity compared to CFL bulbs, Long life upto more that 50,000 hours, UV and IR free lights,
Aluminium Diecast body for maximum heat transfer, Gives savings for More than 85% electricity compared to CFL bulbs, Long life upto more that 50,000 hours, UV and IR free lights,"
c6adf41cd378b1f6a7ac62675b060411,West,30-12-2020,02-01-2021,02-01-2021,Wallmantra Christ The Redeemer Framed Print Canvas Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Wallmantra Paintings,PTGE8X4XFDTAASHU,2299,1749,2,WALLMANTRA,"{""product_specification""=>[{""key""=>""Shape"", ""value""=>""Rectangular""}, {""key""=>""Brand"", ""value""=>""Wallmantra""}, {""key""=>""Frame Material"", ""value""=>""Acrylic""}, {""key""=>""Model Number"", ""value""=>""wmfp038-L""}, {""key""=>""Frame Included"", ""value""=>""Yes""}, {""key""=>""Painting Type"", ""value""=>""Canvas""}, {""key""=>""Model Name"", ""value""=>""Christ The Redeemer Framed Print""}, {""key""=>""Wall Mount"", ""value""=>""Yes""}, {""key""=>""Painting Theme"", ""value""=>""Abstract""}, {""key""=>""Frame Color"", ""value""=>""Black""}, {""key""=>""Covered in Warranty"", ""value""=>""Damaged, Wrong Product in terms of Size and Color""}, {""key""=>""Warranty Summary"", ""value""=>""If You Have Received A Damaged Or Defective Product Or It Is Not As Described, You Can Get A Replacement Within 30 Days Of Delivery At No Extra Cost.""}, {""key""=>""Warranty Service Type"", ""value""=>""Customer Need To Contact Customer Care No.""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Damages due to misuse of product""}, {""key""=>""Weight"", ""value""=>""700 kg""}, {""key""=>""Height"", ""value""=>""16 inch""}, {""key""=>""Width"", ""value""=>""21 inch""}, {""key""=>""Other Features"", ""value""=>""Frame Color as shown in the image (Black has been mentioned for reference only as it is the color of many frames)""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Sales Package"", ""value""=>""1 Framed Reprint""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Wallmantra Christ The Redeemer Framed Print Canvas Painting (16 inch x 21 inch)
                         Price: Rs. 1,749
				
			This Beautiful Rendition Of The Redeemer Is A Jewel In Your Scheme Of Interiors. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra.
This Beautiful Rendition Of The Redeemer Is A Jewel In Your Scheme Of Interiors. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra."
4dd857100b5d7c02dce142351c047070,East ,30-12-2020,02-01-2021,02-01-2021,Tallenge Christmas Collection - Christmas Tree With Yellow Background - Gallery Wrap Canvas Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Tallenge Paintings,PTGEDZBHGHUYZZAM,2499,1799,2,TALLENGE,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Tallenge""}, {""key""=>""Shape"", ""value""=>""Square""}, {""key""=>""Model Number"", ""value""=>""1511P-PFCH0076-CPGLW15X15""}, {""key""=>""Frame Included"", ""value""=>""No""}, {""key""=>""Painting Type"", ""value""=>""Canvas""}, {""key""=>""Model Name"", ""value""=>""Christmas Collection - Christmas Tree With Yellow Background - Gallery Wrap""}, {""key""=>""Painting Theme"", ""value""=>""Abstract""}, {""key""=>""Weight"", ""value""=>""0.5 kg""}, {""key""=>""Height"", ""value""=>""15 inch""}, {""key""=>""Width"", ""value""=>""15 inch""}, {""key""=>""Sales Package"", ""value""=>""One digitally printed canvas gallery wrap with easel""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Tallenge Christmas Collection - Christmas Tree With Yellow Background - Gallery Wrap Canvas Painting (15 inch x 15 inch)
                         Price: Rs. 1,799
				
			The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!
The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!"
beda8735558b7db80582cce7e63528b1,East ,30-12-2020,02-01-2021,02-01-2021,Wallmantra Cute Kitty Framed Print Canvas Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Wallmantra Paintings,PTGE8X4XSVWSNXEG,2299,1749,4,WALLMANTRA,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Wallmantra""}, {""key""=>""Shape"", ""value""=>""Rectangular""}, {""key""=>""Frame Material"", ""value""=>""Acrylic""}, {""key""=>""Model Number"", ""value""=>""wmfp025-L""}, {""key""=>""Frame Included"", ""value""=>""Yes""}, {""key""=>""Painting Type"", ""value""=>""Canvas""}, {""key""=>""Model Name"", ""value""=>""Cute Kitty Framed Print""}, {""key""=>""Painting Theme"", ""value""=>""Abstract""}, {""key""=>""Wall Mount"", ""value""=>""Yes""}, {""key""=>""Frame Color"", ""value""=>""Black""}, {""key""=>""Weight"", ""value""=>""700 kg""}, {""key""=>""Height"", ""value""=>""16 inch""}, {""key""=>""Width"", ""value""=>""21 inch""}, {""key""=>""Covered in Warranty"", ""value""=>""Damaged, Wrong Product in terms of Size and Color""}, {""key""=>""Warranty Summary"", ""value""=>""If You Have Received A Damaged Or Defective Product Or It Is Not As Described, You Can Get A Replacement Within 30 Days Of Delivery At No Extra Cost.""}, {""key""=>""Warranty Service Type"", ""value""=>""Customer Need To Contact Customer Care No.""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Damages due to misuse of product""}, {""key""=>""Sales Package"", ""value""=>""1 Framed Reprint""}, {""key""=>""Pack of"", ""value""=>""1""}, {""key""=>""Other Features"", ""value""=>""Frame Color as shown in the image (Black has been mentioned for reference only as it is the color of many frames)""}, {""key""=>""Water Resistant"", ""value""=>""No""}]}","Wallmantra Cute Kitty Framed Print Canvas Painting (16 inch x 21 inch)
                         Price: Rs. 1,749
				
			Drip Your Interiors With Adorability With This Framed Print Of A Cute Kitty. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra.
Drip Your Interiors With Adorability With This Framed Print Of A Cute Kitty. These Exclusive Designs Are Printed On The Best Quality Photo Paper And Framed To Perfection With Most Elegant Frames And Keen Attention To Detail So That You Can Decorate Your Home With Taste And Pride. Each Design Is Created In Consultation With Our Designers And Keeping In Mind The Contemporary Trends, So You Can Order, Sit Back And Relax And Complement Your Interior Decor With One Of These Prints. For Customisation Or Framing Your Own Designs Contact Wallmantra."
0ae859a69c7608d8197c3ba8c37bc6ec,West,30-12-2020,02-01-2021,02-01-2021,Tallenge Christmas Collection - Echoes Of Winter - Gallery Wrap Canvas Painting,Home Decor & Festive Needs , Wall Decor & Clocks , Paintings , Tallenge Paintings,PTGEDZBHZHGW2H4H,2499,1799,5,TALLENGE,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Tallenge""}, {""key""=>""Shape"", ""value""=>""Square""}, {""key""=>""Model Number"", ""value""=>""1511P-PFCH0097-CPGLW15X15""}, {""key""=>""Frame Included"", ""value""=>""No""}, {""key""=>""Painting Type"", ""value""=>""Canvas""}, {""key""=>""Model Name"", ""value""=>""Christmas Collection - Echoes Of Winter - Gallery Wrap""}, {""key""=>""Painting Theme"", ""value""=>""Still Life""}, {""key""=>""Weight"", ""value""=>""0.5 kg""}, {""key""=>""Height"", ""value""=>""15 inch""}, {""key""=>""Width"", ""value""=>""15 inch""}, {""key""=>""Sales Package"", ""value""=>""One digitally printed canvas gallery wrap with easel""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Tallenge Christmas Collection - Echoes Of Winter - Gallery Wrap Canvas Painting (15 inch x 15 inch)
                         Price: Rs. 1,799
				
			The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!
The countdown is on! Time to select gifts for friends and families, and maybe something for yourself too. The Tallenge Store brings you a Christmas Art Collection that will make the Season of giving awesome for you as you spreading that holiday cheer. From cuddly puppies to Christmas-coloured abstract art, we have everything covered in this fresh collection. Say it with art and leave a lasting impression. 

The beautiful photo is printed on a high quality 240 gsm coated imported canvas with a gloss finish using a high resolution HP Inkjet large format production printer delivering sophisticated and elegant museum quality prints. It comes in a convenient size -15 inches X 15 inches with hook and is perfect for keeping it on office desk or table top. 

The Tallenge Store is a leading affordable art marketplace for curated artworks and photographs from artists across the world. You can buy original art, prints, and canvases for yourself, or to give as gifts. Artists and photographer of the original work gets paid for every purchase that you make so that they can continue what they love - create beautiful art!"
